,year,month,day,hour,V,Verr,N,Nerr,S,Serr,E,Eerr,W,Werr,NE,NEerr,SE,SEerr,NW,NWerr,SW,SWerr,N2,N2err,S2,S2err,E2,E2err,W2,W2err,N3,N3err,S3,S3err,E3,E3err,W3,W3err,Pres.,TIME
6646,2018,10,4,22,2558385,1614,903427,959,926418,971,1137276,1075,1218219,1114,449710,676,466955,689,501776,715,534611,738,262489,517,283807,537,354892,600,404934,642,42589,208,43266,210,87004,297,106871,330,965.745,2018-10-04 22:30:00
6647,2018,10,4,23,2555712,1614,902221,959,923624,970,1136519,1075,1218761,1114,450519,677,465856,688,502775,715,535854,739,262527,517,283631,537,353663,599,404756,642,42561,208,43445,210,87636,298,105962,328,966.095,2018-10-04 23:30:00
6648,2018,10,5,0,2553798,1613,900542,958,924909,971,1137139,1076,1220208,1115,449538,676,466130,688,502198,715,535848,739,262482,517,283812,538,354866,601,404863,642,42833,209,43135,209,88220,299,106436,329,966.48,2018-10-05 00:30:00
6649,2018,10,5,1,2555658,1614,901661,958,925601,971,1136264,1075,1221076,1115,449225,676,465943,688,503122,716,536551,739,262554,517,284575,538,355372,601,405673,643,42503,208,43713,211,87760,299,105868,328,966.437,2018-10-05 01:30:00
6650,2018,10,5,2,2558289,1615,903439,959,925998,971,1138437,1076,1220504,1115,450279,677,466364,689,501920,715,537874,740,262913,517,284106,538,355068,601,406183,643,42334,207,43843,211,87539,298,106587,329,966.338,2018-10-05 02:30:00
6651,2018,10,5,3,2561008,1615,902123,958,926288,971,1140975,1077,1221569,1115,450142,676,465553,688,502497,715,538205,740,262898,517,283759,537,355872,601,405067,642,42757,208,43649,211,87327,298,106430,329,966.0,2018-10-05 03:30:00
6652,2018,10,5,4,2562440,1616,901898,958,926250,971,1137911,1076,1223978,1116,450451,677,465833,688,504029,716,536798,739,263055,517,284999,538,355041,601,405920,643,42527,208,43510,210,87490,298,106773,330,965.923,2018-10-05 04:30:00
6653,2018,10,5,5,2560509,1615,904895,960,927849,972,1139577,1076,1222298,1116,452559,678,467127,689,503512,716,535370,738,262981,517,282913,536,355331,601,405291,642,42397,207,43624,211,87289,298,106406,329,965.884,2018-10-05 05:30:00
6654,2018,10,5,6,2558380,1614,905104,960,925817,971,1140079,1076,1223009,1116,451252,677,466843,689,503899,716,536900,739,262497,517,285086,538,355432,601,405078,642,42675,208,43330,210,87815,299,106406,329,965.644,2018-10-05 06:30:00
6655,2018,10,5,7,2564748,1616,903503,959,926331,971,1138536,1076,1224414,1117,451420,677,467910,690,503022,716,537978,740,263336,518,284138,538,354451,600,406093,643,42494,208,43816,211,87617,298,106650,329,965.996,2018-10-05 07:30:00
6656,2018,10,5,8,2559961,1615,903437,959,925155,971,1139417,1077,1223949,1117,450781,677,468145,690,503126,716,536617,739,263266,518,284484,538,354968,601,406200,643,42182,207,43923,211,87687,299,106361,329,966.518,2018-10-05 08:30:00
6657,2018,10,5,9,2557588,1615,901127,958,927536,972,1137748,1076,1220804,1116,450241,677,467417,690,504192,717,536655,740,262881,517,284502,538,355526,601,405913,643,42205,207,43762,211,87447,298,105991,329,966.971,2018-10-05 09:30:00
6658,2018,10,5,10,2560450,1616,902974,960,925836,972,1138641,1077,1221989,1116,449846,677,468367,690,502761,716,538479,741,263377,518,285453,539,355559,601,405933,643,42098,207,43634,211,87732,299,106074,329,967.157,2018-10-05 10:30:00
6659,2018,10,5,11,2559884,1616,902406,960,926386,972,1138840,1077,1224980,1118,451566,678,467505,690,503790,717,538907,741,263557,518,284943,539,356729,603,405916,643,42414,208,43604,211,88060,299,106776,330,967.563,2018-10-05 11:30:00
6660,2018,10,5,12,2563248,1617,903468,960,927479,973,1140153,1078,1222163,1117,451871,678,466520,689,502190,716,537099,740,263752,519,284760,539,356015,602,405399,643,42674,208,43536,211,87736,299,106384,329,967.553,2018-10-05 12:30:00
6661,2018,10,5,13,2562989,1617,902822,960,926944,972,1142123,1078,1222782,1117,451240,678,467394,690,503075,716,538613,741,263926,519,286227,540,356725,602,404293,642,42503,208,43895,211,87476,298,106021,329,967.345,2018-10-05 13:30:00
6662,2018,10,5,14,2563838,1617,905644,961,928872,973,1141320,1078,1224018,1117,452448,678,467200,689,503880,717,538750,741,262186,517,284799,539,356366,602,406267,643,42661,208,43698,211,87786,299,106697,330,966.941,2018-10-05 14:30:00
6663,2018,10,5,15,2568973,1618,903680,960,927511,972,1140454,1077,1224670,1117,452132,678,467913,690,502855,716,537771,740,264080,518,284806,538,354950,601,405654,643,42659,208,43071,209,87748,299,106467,329,966.469,2018-10-05 15:30:00
6664,2018,10,5,16,2573214,1619,906585,961,930522,973,1141637,1077,1226489,1118,451978,678,466448,689,504928,717,536724,739,262995,517,284449,538,355616,601,407324,644,42488,208,43433,210,88021,299,106733,330,966.032,2018-10-05 16:30:00
6665,2018,10,5,17,2569345,1617,905839,960,928519,972,1141053,1077,1227913,1118,451446,677,467302,689,503866,716,538463,740,263844,518,285289,538,355074,600,406137,643,42392,207,43447,210,87127,297,106621,329,965.048,2018-10-05 17:30:00
6666,2018,10,5,18,2565803,1615,904256,959,929658,972,1139952,1076,1226014,1116,451521,677,469028,690,504627,716,537940,739,263173,517,285157,538,355822,601,407227,643,42259,207,43551,210,87387,298,106627,329,964.454,2018-10-05 18:30:00
6667,2018,10,5,19,2566418,1615,905335,959,928473,971,1140736,1076,1224704,1116,451911,677,466759,688,502827,715,538166,739,262831,517,284898,538,356291,601,406194,642,42751,208,43727,211,87974,299,106694,329,964.474,2018-10-05 19:30:00
6668,2018,10,5,20,2560778,1614,904116,959,927101,971,1138990,1075,1225204,1116,453168,678,467485,689,503713,715,538407,740,263896,518,285312,538,356905,602,407269,643,42629,208,43359,210,87718,298,106435,329,964.463,2018-10-05 20:30:00
6669,2018,10,5,21,2565431,1615,903182,958,924610,969,1139436,1075,1224187,1116,451281,677,466732,688,503298,715,537452,739,263887,518,283449,537,355343,600,406293,642,42402,207,43496,210,87875,299,106685,329,964.41,2018-10-05 21:30:00
6670,2018,10,5,22,2562693,1614,905282,959,925881,970,1141298,1076,1221944,1115,452137,677,466280,688,503041,715,538356,740,263547,517,284902,538,355802,601,405331,642,42310,207,43701,211,87281,298,106313,329,964.536,2018-10-05 22:30:00
6671,2018,10,5,23,2560649,1614,905607,959,925046,970,1140170,1076,1222848,1115,451477,677,466887,688,502715,715,537757,739,264249,518,284358,537,355215,600,405226,642,42786,208,43248,209,87695,298,106906,330,964.574,2018-10-05 23:30:00
6672,2018,10,6,0,2560833,1614,904900,959,924481,969,1139204,1075,1220992,1114,451532,677,465638,687,503510,715,536756,738,264128,518,284796,538,354666,600,405539,642,42668,208,43464,210,87735,298,107092,330,964.402,2018-10-06 00:30:00
6673,2018,10,6,1,2556543,1612,904182,958,922523,968,1138388,1075,1221076,1114,450883,676,465922,687,503532,715,537206,739,263248,517,284197,537,354965,600,405327,641,42751,208,43858,211,87856,298,106543,329,963.932,2018-10-06 01:30:00
6674,2018,10,6,2,2557427,1612,903395,958,926533,970,1137841,1074,1221737,1114,450119,675,467600,688,502354,714,536799,738,262422,516,284984,538,354545,599,404683,641,42336,207,43656,210,87643,298,106389,329,963.613,2018-10-06 02:30:00
6675,2018,10,6,3,2559767,1612,903044,957,925081,969,1139268,1075,1222048,1114,450371,676,466541,688,502262,714,536611,738,261936,515,283729,536,355165,600,405886,642,42200,207,43791,211,87270,297,106868,329,963.423,2018-10-06 03:30:00
6676,2018,10,6,4,2562324,1613,901064,956,926670,970,1138844,1074,1223663,1114,449716,675,465913,687,500918,713,535697,737,262324,516,284799,537,355978,600,405219,641,42369,207,43734,210,87169,297,106352,328,963.061,2018-10-06 04:30:00
6677,2018,10,6,5,2561925,1612,903713,957,923618,968,1139949,1075,1223152,1114,451715,676,467382,688,502776,714,537538,738,262940,516,283496,536,355536,600,405072,641,42488,207,43228,209,87650,298,106551,329,962.651,2018-10-06 05:30:00
6678,2018,10,6,6,2558843,1611,902215,956,924691,968,1137784,1073,1223212,1114,451538,676,467230,688,503582,714,538020,738,264100,517,285183,537,356418,601,405797,641,42616,207,43468,210,87697,298,106386,328,962.334,2018-10-06 06:30:00
6679,2018,10,6,7,2559459,1611,905002,958,926340,969,1138800,1074,1219740,1112,451367,676,465961,687,503079,714,536360,737,263545,517,284675,537,357001,601,407443,643,42021,206,43282,209,87047,297,106321,328,962.351,2018-10-06 07:30:00
6680,2018,10,6,8,2559897,1612,904070,958,926451,969,1140036,1075,1221358,1113,452432,677,466563,687,503409,714,536443,738,263971,517,283582,536,356237,601,405687,641,42244,207,43530,210,87720,298,106499,329,962.737,2018-10-06 08:30:00
6681,2018,10,6,9,2558954,1612,905060,958,927586,970,1139323,1075,1223085,1114,451208,676,465952,687,503088,714,536070,737,262803,516,285602,538,355998,600,405006,641,42587,207,43428,210,88145,299,107106,330,963.082,2018-10-06 09:30:00
6682,2018,10,6,10,2561150,1613,905806,959,927894,970,1140681,1075,1223373,1114,452578,677,468015,689,502282,714,536293,738,264255,518,284709,537,355115,600,405026,641,42566,207,43928,211,87769,298,106425,329,963.251,2018-10-06 10:30:00
6683,2018,10,6,11,2563627,1613,904441,958,929522,971,1144482,1077,1221148,1113,452339,677,467873,689,501197,713,538447,739,262470,516,285389,538,356787,601,405331,641,42558,207,44147,211,87968,298,106830,329,963.262,2018-10-06 11:30:00
6684,2018,10,6,12,2569449,1615,904461,958,930698,972,1143206,1076,1223092,1114,451516,676,469847,690,501470,713,538427,739,263067,516,286456,539,355727,600,406997,642,42732,208,44099,211,87782,298,106790,329,963.006,2018-10-06 12:30:00
6685,2018,10,6,13,2577181,1617,908310,960,928106,970,1145416,1077,1225480,1115,452659,677,468677,689,502919,714,539888,740,263356,517,285102,538,356125,600,405747,641,42376,207,43665,210,87969,298,106605,329,962.809,2018-10-06 13:30:00
6686,2018,10,6,14,2572425,1615,904699,958,931470,972,1145341,1077,1227790,1116,452166,676,468493,689,504285,715,538251,739,262804,516,285852,538,356425,601,405965,641,42618,207,43597,210,87899,298,107019,329,962.282,2018-10-06 14:30:00
6687,2018,10,6,15,2576485,1616,907070,958,930585,971,1144119,1076,1231678,1117,453435,677,467930,688,504902,715,538358,738,263301,516,285513,537,356868,601,407769,642,42495,207,43624,210,87614,298,106237,328,961.308,2018-10-06 15:30:00
6688,2018,10,6,16,2575732,1615,908648,959,930856,970,1143662,1075,1230816,1116,452072,676,467593,687,505743,715,538277,738,262693,515,285524,537,355908,600,406688,641,42469,207,43350,209,87284,297,106881,329,960.487,2018-10-06 16:30:00
6689,2018,10,6,17,2569540,1612,906021,957,930877,970,1142671,1074,1229897,1115,452270,676,468237,687,505496,715,539682,738,262680,515,284314,536,356761,600,407367,641,42336,206,43390,209,87163,296,107013,329,959.614,2018-10-06 17:30:00
6690,2018,10,6,18,2572493,1612,906185,957,927578,968,1139657,1072,1228773,1114,452500,676,467547,687,504137,713,539004,738,262773,515,284679,536,355438,599,407317,641,42579,207,43735,210,88096,298,107046,329,959.044,2018-10-06 18:30:00
6691,2018,10,6,19,2568651,1611,906046,956,927521,968,1139653,1072,1227470,1113,451526,675,465951,685,504665,714,538819,737,262765,515,283978,535,356886,600,406072,640,42368,206,43354,209,87113,296,107422,329,958.616,2018-10-06 19:30:00
6692,2018,10,6,20,2563292,1609,904890,956,928211,968,1139407,1072,1224901,1112,451442,675,465816,685,503694,713,537175,736,263472,515,285062,536,355295,598,407363,641,42807,207,43369,209,87930,298,106500,328,958.431,2018-10-06 20:30:00
6693,2018,10,6,21,2563977,1609,904122,955,927065,967,1139996,1072,1224226,1112,452384,675,467790,687,501670,711,539283,738,262018,514,284732,536,354976,598,405134,639,42805,207,43433,209,87473,297,106833,328,958.615,2018-10-06 21:30:00
6694,2018,10,6,22,2558497,1607,903381,955,926600,967,1139717,1072,1223002,1111,451599,675,466565,686,502448,712,537256,736,262469,514,283261,534,354834,598,405303,639,42198,206,43234,209,87348,297,106766,328,958.206,2018-10-06 22:30:00
6695,2018,10,6,23,2557585,1607,904656,956,925371,966,1139486,1072,1222665,1111,451019,674,465961,685,502375,712,537457,736,262943,515,284703,536,355822,599,406062,640,42378,206,43353,209,87555,297,106617,328,958.599,2018-10-06 23:30:00
6696,2018,10,7,0,2554599,1607,901180,954,923935,966,1137911,1072,1221808,1111,452300,675,467190,686,503181,713,537166,736,262966,515,283862,535,354585,598,405297,640,42142,206,43507,209,87926,298,106135,327,959.182,2018-10-07 00:30:00
6697,2018,10,7,1,2555769,1607,901806,954,923339,966,1135997,1071,1218860,1110,450526,674,465579,685,503662,713,536097,736,261783,514,283363,535,354253,598,404180,639,42404,207,43579,210,87265,297,107518,329,959.216,2018-10-07 01:30:00
6698,2018,10,7,2,2554196,1606,900292,953,923209,965,1134256,1070,1216724,1108,450185,674,464344,684,502540,712,535410,735,262919,515,283773,535,353604,597,404318,639,42589,207,43925,210,87486,297,106608,328,958.905,2018-10-07 02:30:00
6699,2018,10,7,3,2549173,1604,900725,953,920545,964,1133788,1069,1218176,1109,449167,673,464021,684,501925,712,534566,734,262465,514,283969,535,352899,596,404422,639,42348,206,43666,210,87487,297,106782,328,958.629,2018-10-07 03:30:00
6700,2018,10,7,4,2549322,1604,900043,953,922339,965,1135619,1070,1218577,1109,448837,673,465496,685,502399,712,535353,735,261602,514,283531,535,354154,597,405024,639,42326,206,43391,209,87198,296,106401,328,958.567,2018-10-07 04:30:00
6701,2018,10,7,5,2550280,1605,899813,953,921430,964,1135613,1070,1217447,1109,450051,674,463540,684,502175,712,536534,736,262571,515,283349,535,354474,598,404242,639,42325,206,43625,210,87453,297,106512,328,958.699,2018-10-07 05:30:00
6702,2018,10,7,6,2549553,1604,901109,954,926206,967,1135736,1070,1220085,1110,449984,673,465693,685,501403,711,536068,735,262715,515,284711,536,354431,598,404231,639,42589,207,43540,209,87254,296,106370,327,958.433,2018-10-07 06:30:00
6703,2018,10,7,7,2549533,1604,901251,954,924770,966,1134949,1070,1217320,1108,448689,672,466289,686,501503,711,537689,737,262631,515,284820,536,355143,598,404668,639,42701,207,43683,210,87638,297,107234,329,958.519,2018-10-07 07:30:00
6704,2018,10,7,8,2551548,1605,898050,952,924224,966,1137611,1071,1218277,1109,448507,672,466684,686,500113,710,537329,736,262550,515,284797,536,355889,599,404503,639,42381,206,43394,209,88292,298,107077,329,958.885,2018-10-07 08:30:00
6705,2018,10,7,9,2551807,1606,897720,952,925803,967,1135465,1071,1217312,1109,450159,674,466219,686,500012,711,535302,735,261606,514,284698,536,355691,599,404162,639,42498,207,43612,210,87668,297,106612,328,959.292,2018-10-07 09:30:00
6706,2018,10,7,10,2552856,1607,900220,954,925555,967,1138295,1072,1217695,1109,449569,674,468574,688,500784,711,536318,736,263110,515,284792,536,355106,599,404758,639,42250,206,43620,210,87687,297,106198,327,959.794,2018-10-07 10:30:00
6707,2018,10,7,11,2558083,1609,901561,955,926817,968,1140453,1073,1219805,1111,450611,675,466924,687,501054,712,535787,736,262680,515,285343,537,355749,599,403901,639,42399,207,44179,211,87563,297,106459,328,960.202,2018-10-07 11:30:00
6708,2018,10,7,12,2565396,1611,904620,956,928200,969,1141828,1074,1221240,1111,451367,675,469346,688,501662,712,537007,737,262117,515,284778,536,354759,598,404793,640,42338,207,43795,210,87605,297,106372,328,960.104,2018-10-07 12:30:00
6709,2018,10,7,13,2565832,1611,902111,955,929234,969,1141514,1074,1224523,1113,451345,675,467626,687,500934,711,538594,738,261749,514,285797,537,355091,599,404641,639,42265,206,43592,210,87296,297,106419,328,959.723,2018-10-07 13:30:00
6710,2018,10,7,14,2564250,1610,902465,955,928773,969,1140894,1073,1223394,1112,450802,674,466547,686,503005,713,538189,737,262245,514,284326,536,354536,598,405686,640,42088,206,43730,210,87607,297,106482,328,959.106,2018-10-07 14:30:00
6711,2018,10,7,15,2568533,1610,901624,954,929568,969,1139745,1072,1225237,1112,450451,674,467391,686,502640,712,540505,738,262597,515,286801,538,353627,597,405566,640,42417,207,43372,209,87229,296,107307,329,958.499,2018-10-07 15:30:00
6712,2018,10,7,16,2565455,1609,904302,955,929605,968,1140800,1072,1225917,1112,450654,674,467074,686,503142,712,538819,737,262628,514,285743,537,353772,597,405829,640,42352,206,43477,209,87590,297,106892,328,957.985,2018-10-07 16:30:00
6713,2018,10,7,17,2566837,1609,905600,955,928538,967,1138763,1071,1225236,1111,449778,673,465856,685,502160,711,537663,736,262335,514,284228,535,354734,598,406720,640,42210,206,43300,209,87113,296,107002,328,957.441,2018-10-07 17:30:00
6714,2018,10,7,18,2564594,1608,903010,954,926235,966,1137066,1070,1225557,1111,451194,674,465980,685,503552,712,538564,736,261951,513,285181,536,353519,596,406336,640,42337,206,43806,210,87548,297,106940,328,956.85,2018-10-07 18:30:00
6715,2018,10,7,19,2557042,1605,903081,954,924799,965,1137324,1070,1223272,1110,449604,672,465552,684,501197,710,538473,736,261295,513,283027,534,354822,597,406171,639,42119,206,43837,210,87676,297,106738,328,956.632,2018-10-07 19:30:00
6716,2018,10,7,20,2556096,1604,901362,953,924835,965,1137232,1070,1222201,1109,449978,673,465648,684,502763,711,536701,735,261126,512,284123,535,354720,597,405656,639,42289,206,43215,208,87939,297,106612,327,956.435,2018-10-07 20:30:00
6717,2018,10,7,21,2555026,1604,900621,952,922861,964,1136340,1069,1220865,1109,450259,673,466073,685,500857,710,536130,735,262321,514,283915,534,355044,598,405107,639,42348,206,43213,208,87660,297,107348,329,956.659,2018-10-07 21:30:00
6718,2018,10,7,22,2554053,1604,899311,952,923468,965,1136882,1070,1218648,1108,448979,672,465767,685,501267,710,535798,735,261598,513,284416,535,355392,598,404185,638,42173,206,43679,209,87499,297,106326,327,956.971,2018-10-07 22:30:00
6719,2018,10,7,23,2552552,1604,898561,951,924751,965,1136335,1070,1217515,1108,448847,672,467281,686,501195,710,536135,735,260796,512,283334,534,354460,597,405170,639,42147,206,43637,209,87751,297,106976,328,957.15,2018-10-07 23:30:00
6720,2018,10,8,0,2549207,1603,899462,952,923042,965,1134014,1069,1218839,1108,449763,673,465521,685,500481,710,535931,735,261219,513,283501,534,354143,597,404681,639,42192,206,43300,209,87148,296,105889,326,957.502,2018-10-08 00:30:00
6721,2018,10,8,1,2550794,1604,899348,952,922452,964,1134217,1069,1218576,1108,450337,673,465577,685,501529,711,536517,735,261353,513,283328,534,354488,597,402962,637,42201,206,43448,209,87815,297,106348,327,957.492,2018-10-08 01:30:00
6722,2018,10,8,2,2551229,1604,900100,952,921333,963,1135099,1069,1216937,1107,448986,672,464728,684,500765,710,535721,735,261727,513,284555,535,353397,596,403613,638,42201,206,43871,210,87735,297,106296,327,957.169,2018-10-08 02:30:00
